,Project Name,Package Name,Type Name,Code Smell
5939,spring-framework,org.springframework.test.context.aot.samples.suites.testng,TestNGTestSuite,Unnecessary Abstraction
5940,spring-framework,org.springframework.test.context.aot.samples.suites.testng,TestNGTestSuite,Unutilized Abstraction
5941,spring-framework,org.springframework.test.context.aot.samples.suites.jupiter,JupiterTestSuite,Unnecessary Abstraction
5942,spring-framework,org.springframework.test.context.aot.samples.suites.jupiter,JupiterTestSuite,Unutilized Abstraction
5943,spring-framework,org.springframework.test.context.aot.samples.suites.vintage,VintageTestSuite,Unnecessary Abstraction
5944,spring-framework,org.springframework.test.context.aot.samples.suites.vintage,VintageTestSuite,Unutilized Abstraction
5945,spring-framework,org.springframework.test.context.aot.samples.suites.all,AllEnginesTestSuite,Unnecessary Abstraction
5946,spring-framework,org.springframework.test.context.aot.samples.suites.all,AllEnginesTestSuite,Unutilized Abstraction
5947,spring-framework,org.springframework.test.context.aot.samples.basic,CustomInitializer,Unutilized Abstraction
5948,spring-framework,org.springframework.test.context.aot.samples.basic,BasicTestNGTests,Unutilized Abstraction
5949,spring-framework,org.springframework.test.context.aot.samples.basic,SpanishActiveProfilesResolver,Unutilized Abstraction
5950,spring-framework,org.springframework.test.context.aot.samples.basic,CustomXmlBootstrapper,Unutilized Abstraction
5951,spring-framework,org.springframework.test.context.aot.samples.basic,BasicJupiterTests,Unutilized Abstraction
5952,spring-framework,org.springframework.test.context.aot.samples.basic,NestedTests,Unutilized Abstraction
5953,spring-framework,org.springframework.test.context.aot.samples.basic,NestedTests,Unutilized Abstraction
5954,spring-framework,org.springframework.test.context.aot.samples.basic,DummyTestExecutionListener,Unnecessary Abstraction
5955,spring-framework,org.springframework.test.context.aot.samples.basic,DummyTestExecutionListener,Unutilized Abstraction
5956,spring-framework,org.springframework.test.context.aot.samples.basic,BasicTestConfiguration,Unutilized Abstraction
5957,spring-framework,org.springframework.test.context.aot.samples.basic,ImportsContextCustomizerFactory,Unutilized Abstraction
5958,spring-framework,org.springframework.test.context.aot.samples.basic,ImportsContextCustomizer,Unutilized Abstraction
5959,spring-framework,org.springframework.test.context.aot.samples.basic,ImportedConfig,Unutilized Abstraction
5960,spring-framework,org.springframework.test.context.aot.samples.basic,BasicVintageTests,Unutilized Abstraction
5961,spring-framework,org.springframework.test.context.aot.samples.management,ManagementConfiguration,Unutilized Abstraction
5962,spring-framework,org.springframework.test.context.aot.samples.management,AotContribution,Unutilized Abstraction
5963,spring-framework,org.springframework.test.context.env,AbstractExplicitPropertiesFileTests,Unutilized Abstraction
5964,spring-framework,org.springframework.test.context.env,AbstractExplicitPropertiesFileTests,Wide Hierarchy
5965,spring-framework,org.springframework.test.context.env,Config,Unnecessary Abstraction
5966,spring-framework,org.springframework.test.context.env,Config,Unutilized Abstraction
5967,spring-framework,org.springframework.test.context.env,TestPropertySourceTestSuite,Unnecessary Abstraction
5968,spring-framework,org.springframework.test.context.env,TestPropertySourceTestSuite,Unutilized Abstraction
5969,spring-framework,org.springframework.test.context.env,MergedPropertiesFilesOverriddenByInlinedPropertiesTestPropertySourceTests,Unutilized Abstraction
5970,spring-framework,org.springframework.test.context.env,ExplicitPropertiesFileInClasspathTestPropertySourceTests,Unnecessary Abstraction
5971,spring-framework,org.springframework.test.context.env,ExplicitPropertiesFileInClasspathTestPropertySourceTests,Unutilized Abstraction
5972,spring-framework,org.springframework.test.context.env,ExtendedDefaultPropertiesFileDetectionTestPropertySourceTests,Unutilized Abstraction
5973,spring-framework,org.springframework.test.context.env,ApplicationPropertyOverridesPropertiesFileTestPropertySourceTests,Unutilized Abstraction
5974,spring-framework,org.springframework.test.context.env,Config,Unnecessary Abstraction
5975,spring-framework,org.springframework.test.context.env,Config,Unutilized Abstraction
5976,spring-framework,org.springframework.test.context.env,InlinedPropertiesOverridePropertiesFilesTestPropertySourceTests,Unutilized Abstraction
5977,spring-framework,org.springframework.test.context.env,Config,Unnecessary Abstraction
5978,spring-framework,org.springframework.test.context.env,Config,Unutilized Abstraction
5979,spring-framework,org.springframework.test.context.env,SystemPropertyOverridePropertiesFileTestPropertySourceTests,Unutilized Abstraction
5980,spring-framework,org.springframework.test.context.env,Config,Unnecessary Abstraction
5981,spring-framework,org.springframework.test.context.env,Config,Unutilized Abstraction
5982,spring-framework,org.springframework.test.context.env,MergedPropertiesFilesTestPropertySourceTests,Unutilized Abstraction
5983,spring-framework,org.springframework.test.context.env,ClasspathTests,Unnecessary Abstraction
5984,spring-framework,org.springframework.test.context.env,ClasspathTests,Unutilized Abstraction
5985,spring-framework,org.springframework.test.context.env,AbsolutePathPathTests,Unnecessary Abstraction
5986,spring-framework,org.springframework.test.context.env,AbsolutePathPathTests,Unutilized Abstraction
5987,spring-framework,org.springframework.test.context.env,AbsolutePathWithInternalRelativePathTests,Unnecessary Abstraction
5988,spring-framework,org.springframework.test.context.env,AbsolutePathWithInternalRelativePathTests,Unutilized Abstraction
5989,spring-framework,org.springframework.test.context.env,RelativePathTests,Unnecessary Abstraction
5990,spring-framework,org.springframework.test.context.env,RelativePathTests,Unutilized Abstraction
5991,spring-framework,org.springframework.test.context.env,RelativePathsTests,Unnecessary Abstraction
5992,spring-framework,org.springframework.test.context.env,RelativePathsTests,Unutilized Abstraction
5993,spring-framework,org.springframework.test.context.env,PlaceholderTests,Unnecessary Abstraction
5994,spring-framework,org.springframework.test.context.env,PlaceholderTests,Unutilized Abstraction
5995,spring-framework,org.springframework.test.context.env,PlaceholderAndClasspathPrefixTests,Unnecessary Abstraction
5996,spring-framework,org.springframework.test.context.env,PlaceholderAndClasspathPrefixTests,Unutilized Abstraction
5997,spring-framework,org.springframework.test.context.env,FileSystemTests,Unnecessary Abstraction
5998,spring-framework,org.springframework.test.context.env,FileSystemTests,Unutilized Abstraction
5999,spring-framework,org.springframework.test.context.env,FullLocalPathTests,Unnecessary Abstraction
6000,spring-framework,org.springframework.test.context.env,FullLocalPathTests,Unutilized Abstraction
6001,spring-framework,org.springframework.test.context.env,DotPathTests,Unnecessary Abstraction
6002,spring-framework,org.springframework.test.context.env,DotPathTests,Unutilized Abstraction
6003,spring-framework,org.springframework.test.context.env,RelativePathTests,Unnecessary Abstraction
6004,spring-framework,org.springframework.test.context.env,RelativePathTests,Unutilized Abstraction
6005,spring-framework,org.springframework.test.context.env,CustomPlaceholderTests,Unnecessary Abstraction
6006,spring-framework,org.springframework.test.context.env,CustomPlaceholderTests,Unutilized Abstraction
6007,spring-framework,org.springframework.test.context.env,UserDirPlaceholderTests,Unnecessary Abstraction
6008,spring-framework,org.springframework.test.context.env,UserDirPlaceholderTests,Unutilized Abstraction
6009,spring-framework,org.springframework.test.context.env,UserDirAndCustomPlaceholdersTests,Unnecessary Abstraction
6010,spring-framework,org.springframework.test.context.env,UserDirAndCustomPlaceholdersTests,Unutilized Abstraction
6011,spring-framework,org.springframework.test.context.env,PlaceholdersFollowedByRelativePathsTests,Unnecessary Abstraction
6012,spring-framework,org.springframework.test.context.env,PlaceholdersFollowedByRelativePathsTests,Unutilized Abstraction
6013,spring-framework,org.springframework.test.context.env,InlinedPropertiesTestPropertySourceTests,Unutilized Abstraction
6014,spring-framework,org.springframework.test.context.env,Config,Unnecessary Abstraction
6015,spring-framework,org.springframework.test.context.env,Config,Unutilized Abstraction
6016,spring-framework,org.springframework.test.context.env,InheritedRelativePathPropertiesFileTestPropertySourceTests,Unnecessary Abstraction
6017,spring-framework,org.springframework.test.context.env,InheritedRelativePathPropertiesFileTestPropertySourceTests,Unutilized Abstraction
6018,spring-framework,org.springframework.test.context.env,DefaultPropertiesFileDetectionTestPropertySourceTests,Unutilized Abstraction
6019,spring-framework,org.springframework.test.context.env,Config,Unnecessary Abstraction
6020,spring-framework,org.springframework.test.context.env,Config,Unutilized Abstraction
6021,spring-framework,org.springframework.test.context.env.subpackage,SubpackageInheritedRelativePathPropertiesFileTestPropertySourceTests,Unnecessary Abstraction
6022,spring-framework,org.springframework.test.context.env.subpackage,SubpackageInheritedRelativePathPropertiesFileTestPropertySourceTests,Unutilized Abstraction
6023,spring-framework,org.springframework.test.context.env.repeatable,RepeatedTestPropertySourceTests,Unutilized Abstraction
6024,spring-framework,org.springframework.test.context.env.repeatable,AbstractClassWithTestProperty,Unnecessary Abstraction
6025,spring-framework,org.springframework.test.context.env.repeatable,AbstractClassWithTestProperty,Unutilized Abstraction
6026,spring-framework,org.springframework.test.context.env.repeatable,ReversedExplicitPropertiesFilesRepeatedTestPropertySourceTests,Unutilized Abstraction
6027,spring-framework,org.springframework.test.context.env.repeatable,LocalInlinedPropertyOverridesMetaInlinedPropertyTests,Unutilized Abstraction
6028,spring-framework,org.springframework.test.context.env.repeatable,LocalInlinedPropertyAndInheritedInlinedPropertyTests,Unutilized Abstraction
6029,spring-framework,org.springframework.test.context.env.repeatable,DefaultPropertiesFileDetectionRepeatedTestPropertySourceTests,Unutilized Abstraction
6030,spring-framework,org.springframework.test.context.env.repeatable,LocalPropertiesFileAndMetaPropertiesFileTests,Unutilized Abstraction
6031,spring-framework,org.springframework.test.context.env.repeatable,LocalInlinedPropertyOverridesInheritedInlinedPropertyTests,Unutilized Abstraction
6032,spring-framework,org.springframework.test.context.env.repeatable,LocalInlinedPropertyOverridesInheritedAndMetaInlinedPropertiesTests,Unutilized Abstraction
6033,spring-framework,org.springframework.test.context.env.repeatable,AbstractRepeatableTestPropertySourceTests,Unutilized Abstraction
6034,spring-framework,org.springframework.test.context.env.repeatable,Config,Unnecessary Abstraction
6035,spring-framework,org.springframework.test.context.env.repeatable,Config,Unutilized Abstraction
